"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","MCDONOUGH","109","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","4,742","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","53,001","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","94","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,154","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","7,790","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","6,982","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","4,718","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","52,347","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","5,251","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","15,006","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","3,227","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","24,519","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","SCHUYLER","169","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","6,004","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","97,192","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","151","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,238","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","4,894","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","7,090","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","4,202","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","122,244","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","5,719","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","21,821","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","1,337","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","67,293","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST","30","WARREN","187","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,230","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","42,289","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","256","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","5,790","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","5,991","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","4,368","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","4,646","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","62,958","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,342","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","22,182","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","3,121","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","38,097","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","BOND","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","5,299","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","10,248","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","132","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,695","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","6,509","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","4,242","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","4,044","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","8,157","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,325","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","12,653","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","2,814","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","25,239","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CALHOUN","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","6,692","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","60,288","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","95","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","3,196","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","4,964","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","3,891","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3,724","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","52,475","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,955","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","13,512","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","1,324","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","31,914","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CASS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","3,350","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","91,573","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","418","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","4,830","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","4,544","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","4,646","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","7,790","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","144,766","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","5,765","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","28,176","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","2,527","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","74,008","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","CHRISTIAN","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","4,588","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","79,481","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","131","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","4,983","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","6,508","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","7,798","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","5,625","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","94,548","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3,534","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","29,342","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","3,494","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","51,746","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","GREENE","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","2,934","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","33,529","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","274","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","4,076","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","3,812","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","3,320","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","2,767","13.8"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","44,148","7.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","4,075","15.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","21,788","8.0"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","1,859","10.3"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","31,588","6.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","JERSEY","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","4,247","10.6"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","113,490","6.7"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","335","9.4"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","7,787","5.9"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","12,414","11.1"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","12,413","12.2"
"CENSUS","2012","YEAR","","COUNTY","ILLINOIS","17","WEST SOUTHWEST","60","MACOUPIN","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","9,346","13.8"
